"payment_id","city","country","film_category","film_rating","payment_amount"
28529,"Barcelona","Venezuela","Family","R","2.99"
28530,"Barcelona","Venezuela","Horror","R","0.99"
28531,"Barcelona","Venezuela","Drama","PG-13","6.99"
28532,"Barcelona","Venezuela","Foreign","R","0.99"
28533,"Leshan","China","Animation","NC-17","5.99"
28534,"Leshan","China","Family","PG","0.99"
28535,"Leshan","China","Sports","PG","5.99"
28536,"Leshan","China","Games","NC-17","2.99"
28537,"Leshan","China","New","PG-13","1.99"
28538,"Leshan","China","Drama","R","4.99"
28539,"Leshan","China","Classics","PG-13","1.99"
28540,"Leshan","China","Children","R","2.99"
28541,"Monclova","Mexico","Music","PG","0.99"
28542,"Monclova","Mexico","Foreign","PG-13","0.99"
28543,"Monclova","Mexico","Children","NC-17","0.99"
28544,"Monclova","Mexico","Horror","NC-17","4.99"
28545,"Monclova","Mexico","Sci-Fi","R","4.99"
28546,"Monclova","Mexico","Sports","R","0.99"
28547,"Monclova","Mexico","Sports","NC-17","4.99"
28548,"Monclova","Mexico","New","NC-17","4.99"
28549,"Monclova","Mexico","Documentary","G","7.99"
28550,"Monclova","Mexico","Documentary","G","0.99"
28551,"Monclova","Mexico","Foreign","PG-13","2.99"
28552,"Monclova","Mexico","Horror","PG","4.99"
28553,"Monclova","Mexico","Comedy","PG","0.99"
28554,"Monclova","Mexico","Children","PG-13","2.99"
28555,"Plock","Poland","Animation","PG","2.99"
28556,"Plock","Poland","New","PG-13","4.99"
28557,"Plock","Poland","Documentary","PG-13","4.99"
28558,"Plock","Poland","Family","NC-17","8.99"
28559,"Plock","Poland","Sports","NC-17","8.99"
28560,"Plock","Poland","Comedy","G","5.99"
28561,"Plock","Poland","Music","R","4.99"
28562,"Plock","Poland","Classics","R","1.99"
28563,"Plock","Poland","Foreign","G","4.99"
28564,"Czestochowa","Poland","Documentary","NC-17","2.99"
28565,"Czestochowa","Poland","Children","R","4.99"
28566,"Czestochowa","Poland","Family","R","6.99"
28567,"Czestochowa","Poland","Music","NC-17","2.99"
28568,"Czestochowa","Poland","Family","G","4.99"
28569,"Czestochowa","Poland","Foreign","R","4.99"
28570,"Czestochowa","Poland","Drama","PG-13","6.99"
28571,"Czestochowa","Poland","Family","PG","0.99"
28572,"Czestochowa","Poland","Sports","R","0.99"
28573,"Czestochowa","Poland","Sports","PG-13","3.99"
28574,"Czestochowa","Poland","Sports","NC-17","5.99"
28575,"Czestochowa","Poland","Travel","NC-17","4.99"
28576,"Zhezqazghan","Kazakstan","Horror","PG-13","0.99"
28577,"Zhezqazghan","Kazakstan","Horror","PG-13","2.99"
28578,"Zhezqazghan","Kazakstan","Drama","G","4.99"
28579,"Zhezqazghan","Kazakstan","Sci-Fi","R","0.99"
28580,"Zhezqazghan","Kazakstan","Documentary","PG-13","0.99"
28581,"Zhezqazghan","Kazakstan","Classics","R","2.99"
28582,"Zhezqazghan","Kazakstan","Foreign","NC-17","5.99"
28583,"Zhezqazghan","Kazakstan","Documentary","G","9.99"
28584,"Zhezqazghan","Kazakstan","Children","G","2.99"
28585,"Zhezqazghan","Kazakstan","Games","NC-17","7.99"
28586,"Zhezqazghan","Kazakstan","Animation","G","4.99"
28587,"Zhezqazghan","Kazakstan","Sports","G","10.99"
28588,"Zhezqazghan","Kazakstan","Horror","PG-13","4.99"
28589,"Zhezqazghan","Kazakstan","Horror","PG","2.99"
28590,"Zhezqazghan","Kazakstan","Action","PG","5.99"
28591,"Akishima","Japan","New","PG-13","7.99"
28592,"Akishima","Japan","Family","G","4.99"
28593,"Akishima","Japan","Drama","G","4.99"
28594,"Akishima","Japan","Sports","PG-13","2.99"
28595,"Akishima","Japan","Foreign","PG-13","4.99"
28596,"Akishima","Japan","Drama","G","3.99"
28597,"Akishima","Japan","Documentary","PG","3.99"
28598,"Akishima","Japan","Action","NC-17","2.99"
28599,"Akishima","Japan","Animation","G","2.99"
28600,"Akishima","Japan","Music","PG-13","1.99"
28601,"Akishima","Japan","Sci-Fi","PG-13","2.99"
28602,"Akishima","Japan","Comedy","PG","2.99"
28603,"Akishima","Japan","Children","G","4.99"
28604,"Akishima","Japan","Sci-Fi","PG-13","7.99"
28605,"Akishima","Japan","Music","NC-17","3.99"
28606,"Cuernavaca","Mexico","Music","NC-17","6.99"
28607,"Cuernavaca","Mexico","Games","PG","8.99"
28608,"Cuernavaca","Mexico","Children","PG-13","2.99"
28609,"Cuernavaca","Mexico","Drama","G","0.99"
28610,"Cuernavaca","Mexico","Foreign","PG","2.99"
28611,"Cuernavaca","Mexico","New","G","2.99"
28612,"Cuernavaca","Mexico","Drama","PG-13","0.99"
28613,"Cuernavaca","Mexico","Action","G","4.99"
28614,"Cuernavaca","Mexico","Horror","PG-13","4.99"
28615,"Fengshan","Taiwan","Games","PG-13","4.99"
28616,"Fengshan","Taiwan","New","NC-17","0.99"
28617,"Fengshan","Taiwan","Games","PG","4.99"
28618,"Fengshan","Taiwan","Foreign","PG-13","4.99"
28619,"Fengshan","Taiwan","Action","NC-17","3.99"
28620,"Fengshan","Taiwan","Action","R","4.99"
28621,"Fengshan","Taiwan","Music","PG","1.99"
28622,"Fengshan","Taiwan","New","PG","3.99"
28623,"Fengshan","Taiwan","Sci-Fi","R","4.99"
28624,"Fengshan","Taiwan","New","R","5.99"
28625,"Fengshan","Taiwan","Drama","PG-13","5.99"
28626,"Fengshan","Taiwan","Animation","R","8.99"
28627,"Fengshan","Taiwan","Classics","R","0.99"
28628,"Fengshan","Taiwan","Sci-Fi","G","2.99"
28629,"Fengshan","Taiwan","Action","R","2.99"
28630,"Lengshuijiang","China","New","G","4.99"
28631,"Tanshui","Taiwan","Music","G","0.99"
28632,"Tanshui","Taiwan","Sci-Fi","PG-13","7.99"
28633,"Tanshui","Taiwan","Animation","PG","2.99"
28634,"Tanshui","Taiwan","Music","PG","2.99"
28635,"Tanshui","Taiwan","Travel","PG-13","2.99"
28636,"Tanshui","Taiwan","Documentary","NC-17","0.99"
28637,"Tanshui","Taiwan","Children","NC-17","4.99"
28638,"Tanshui","Taiwan","Family","G","8.99"
28639,"Tanshui","Taiwan","Games","G","5.99"
28640,"Tanshui","Taiwan","Action","R","6.99"
28641,"Tanshui","Taiwan","Horror","G","6.99"
28642,"Carmen","Mexico","Family","NC-17","4.99"
28643,"Carmen","Mexico","New","PG-13","4.99"
28644,"Carmen","Mexico","Horror","PG","0.99"
28645,"Carmen","Mexico","Sci-Fi","PG-13","4.99"
28646,"Carmen","Mexico","Sci-Fi","PG-13","4.99"
28647,"Carmen","Mexico","Children","PG","0.99"
28648,"Carmen","Mexico","New","G","5.99"
28649,"Carmen","Mexico","Comedy","G","2.99"
28650,"Carmen","Mexico","Children","PG","2.99"
28651,"Carmen","Mexico","Games","PG","4.99"
28652,"Carmen","Mexico","Foreign","NC-17","6.99"
28653,"Carmen","Mexico","Travel","PG","2.99"
28654,"Mosul","Iraq","Foreign","PG-13","9.99"
28655,"Mosul","Iraq","Documentary","PG","2.99"
28656,"Mosul","Iraq","Action","PG-13","4.99"
28657,"Mosul","Iraq","Games","R","1.99"
28658,"Mosul","Iraq","Games","NC-17","6.99"
28659,"Mosul","Iraq","New","PG-13","8.99"
28660,"Mosul","Iraq","Sports","PG","2.99"
28661,"Mosul","Iraq","Comedy","R","0.99"
28662,"Mosul","Iraq","Classics","R","0.99"
28663,"Mosul","Iraq","Sports","R","0.99"
28664,"Mosul","Iraq","Drama","NC-17","9.99"
28665,"Mosul","Iraq","Action","PG-13","5.99"
28666,"Mosul","Iraq","Sports","R","2.99"
28667,"Mosul","Iraq","Family","PG","4.99"
28668,"Iligan","Philippines","Comedy","PG","1.99"
28669,"Iligan","Philippines","Drama","PG-13","1.99"
28670,"Iligan","Philippines","Foreign","PG-13","1.99"
28671,"Iligan","Philippines","New","G","3.99"
28672,"Iligan","Philippines","Classics","R","6.99"
28673,"Iligan","Philippines","Foreign","PG-13","2.99"
28674,"Iligan","Philippines","Documentary","NC-17","2.99"
28675,"Iligan","Philippines","Documentary","G","0.99"
28676,"Iligan","Philippines","Action","R","4.99"
28677,"Iligan","Philippines","Comedy","PG-13","3.99"
28678,"Iligan","Philippines","Documentary","R","0.99"
28679,"Iligan","Philippines","Foreign","G","3.99"
28680,"Iligan","Philippines","Family","R","5.99"
28681,"Iligan","Philippines","Family","NC-17","4.99"
28682,"Iligan","Philippines","Travel","PG-13","0.99"
28683,"Jos Azueta","Mexico","Animation","G","2.99"
28684,"Jos Azueta","Mexico","Documentary","R","2.99"
28685,"Jos Azueta","Mexico","Animation","G","4.99"
28686,"Jos Azueta","Mexico","Action","NC-17","0.99"
28687,"Jos Azueta","Mexico","Comedy","R","5.99"
28688,"Jos Azueta","Mexico","Classics","PG-13","8.99"
28689,"Jos Azueta","Mexico","Foreign","PG-13","1.99"
28690,"Jos Azueta","Mexico","Foreign","PG","4.99"
28691,"Jos Azueta","Mexico","Animation","G","4.99"
28692,"Jos Azueta","Mexico","Sci-Fi","R","2.99"
28693,"Jos Azueta","Mexico","Travel","G","7.99"
28694,"Jos Azueta","Mexico","Games","PG-13","2.99"
28695,"Jos Azueta","Mexico","Classics","G","2.99"
28696,"Jos Azueta","Mexico","Documentary","PG","1.99"
28697,"Huejutla de Reyes","Mexico","Action","NC-17","0.99"
28698,"Huejutla de Reyes","Mexico","Sci-Fi","NC-17","5.99"
28699,"Huejutla de Reyes","Mexico","Sci-Fi","R","4.99"
28700,"Huejutla de Reyes","Mexico","Documentary","NC-17","6.99"
28701,"Huejutla de Reyes","Mexico","Action","G","5.99"
28702,"Huejutla de Reyes","Mexico","Animation","G","2.99"
28703,"Huejutla de Reyes","Mexico","Classics","PG","5.99"
28704,"Huejutla de Reyes","Mexico","Children","PG","2.99"
28705,"Huejutla de Reyes","Mexico","Sci-Fi","PG","6.99"
28706,"Huejutla de Reyes","Mexico","Animation","PG-13","9.99"
28707,"Southampton","United Kingdom","Sci-Fi","R","2.99"
28708,"Southampton","United Kingdom","New","R","4.99"
28709,"Southampton","United Kingdom","Comedy","G","9.99"
28710,"Southampton","United Kingdom","Drama","NC-17","4.99"
28711,"Southampton","United Kingdom","Children","PG-13","0.99"
28712,"Southampton","United Kingdom","Drama","PG","5.99"
28713,"Southampton","United Kingdom","Horror","R","7.99"
28714,"Southampton","United Kingdom","Sports","R","6.99"
28715,"Southampton","United Kingdom","Sports","NC-17","5.99"
28716,"Southampton","United Kingdom","Sci-Fi","G","7.99"
28717,"Southampton","United Kingdom","Games","NC-17","7.99"
28718,"Southampton","United Kingdom","Action","NC-17","1.99"
28719,"Banjul","Gambia","Comedy","PG","2.99"
28720,"Banjul","Gambia","Horror","R","7.99"
28721,"Banjul","Gambia","Comedy","G","0.99"
28722,"Banjul","Gambia","Drama","R","0.99"
28723,"Banjul","Gambia","Comedy","G","0.99"
28724,"Banjul","Gambia","Travel","R","2.99"
28725,"Banjul","Gambia","Comedy","NC-17","4.99"
28726,"Banjul","Gambia","Children","G","4.99"
28727,"Banjul","Gambia","Travel","PG-13","4.99"
28728,"Banjul","Gambia","Documentary","PG","3.99"
28729,"Banjul","Gambia","Music","PG","5.99"
28730,"Banjul","Gambia","Drama","R","2.99"
28731,"Quilmes","Argentina","Sports","NC-17","4.99"
28732,"Quilmes","Argentina","Games","NC-17","4.99"
28733,"Quilmes","Argentina","Foreign","NC-17","9.99"
28734,"Quilmes","Argentina","Family","R","2.99"
28735,"Quilmes","Argentina","Games","NC-17","4.99"
28736,"Quilmes","Argentina","Sports","R","6.99"
28737,"Quilmes","Argentina","Family","PG-13","2.99"
28738,"Quilmes","Argentina","Sports","PG-13","4.99"
28739,"Quilmes","Argentina","Classics","PG-13","4.99"
28740,"Quilmes","Argentina","Foreign","PG","2.99"
28741,"Quilmes","Argentina","Sports","NC-17","8.99"
28742,"Quilmes","Argentina","Family","R","3.99"
28743,"Quilmes","Argentina","New","NC-17","6.99"
28744,"Tsaotun","Taiwan","Classics","R","6.99"
28745,"Tsaotun","Taiwan","Sci-Fi","R","4.99"
28746,"Tsaotun","Taiwan","Foreign","NC-17","2.99"
28747,"Tsaotun","Taiwan","Horror","PG-13","2.99"
28748,"Tsaotun","Taiwan","New","NC-17","2.99"
28749,"Tsaotun","Taiwan","Animation","G","2.99"
28750,"Celaya","Mexico","Games","PG-13","2.99"
28751,"Celaya","Mexico","Documentary","G","0.99"
28752,"Celaya","Mexico","Horror","R","3.99"
28753,"Celaya","Mexico","Animation","PG","0.99"
28754,"Celaya","Mexico","Foreign","R","6.99"
28755,"Celaya","Mexico","New","PG-13","8.99"
28756,"Celaya","Mexico","Children","PG-13","5.99"
28757,"Celaya","Mexico","Music","NC-17","6.99"
28758,"Celaya","Mexico","Sci-Fi","PG","4.99"
28759,"Celaya","Mexico","Documentary","PG-13","5.99"
28760,"Weifang","China","Children","PG-13","4.99"
28761,"Weifang","China","New","PG","0.99"
28762,"Weifang","China","Documentary","NC-17","5.99"
28763,"Weifang","China","Horror","PG-13","2.99"
28764,"Weifang","China","Classics","PG-13","4.99"
28765,"Weifang","China","Drama","R","4.99"
28766,"Weifang","China","Horror","R","2.99"
28767,"Weifang","China","Children","PG","2.99"
28768,"Weifang","China","Sports","PG-13","4.99"
28769,"Weifang","China","Classics","PG","2.99"
28770,"Weifang","China","Travel","G","2.99"
28771,"Weifang","China","Classics","NC-17","2.99"
28772,"Weifang","China","Action","PG-13","2.99"
28773,"Weifang","China","Drama","G","4.99"
28774,"Loja","Ecuador","Foreign","G","2.99"
28775,"Loja","Ecuador","Action","PG-13","0.99"
28776,"Loja","Ecuador","Animation","NC-17","4.99"
28777,"Loja","Ecuador","Family","NC-17","3.99"
28778,"Loja","Ecuador","Games","R","0.99"
28779,"Loja","Ecuador","Comedy","PG-13","3.99"
28780,"Loja","Ecuador","Children","PG-13","9.99"
28781,"Loja","Ecuador","Sports","PG","0.99"
28782,"Loja","Ecuador","Comedy","R","3.99"
28783,"Loja","Ecuador","Drama","NC-17","4.99"
28784,"al-Manama","Bahrain","Classics","PG","4.99"
28785,"al-Manama","Bahrain","Action","G","2.99"
28786,"al-Manama","Bahrain","Sci-Fi","R","4.99"
28787,"al-Manama","Bahrain","Family","PG","0.99"
28788,"al-Manama","Bahrain","Sports","NC-17","2.99"
28789,"al-Manama","Bahrain","Documentary","PG-13","4.99"
28790,"al-Manama","Bahrain","Games","PG-13","4.99"
28791,"al-Manama","Bahrain","Travel","PG","4.99"
28792,"al-Manama","Bahrain","Drama","PG","4.99"
28793,"al-Manama","Bahrain","Sci-Fi","R","2.99"
28794,"al-Manama","Bahrain","Action","PG","5.99"
28795,"al-Manama","Bahrain","Foreign","R","4.99"
28796,"al-Manama","Bahrain","Travel","NC-17","0.99"
28797,"al-Manama","Bahrain","Sports","NC-17","4.99"
28798,"Juiz de Fora","Brazil","Music","NC-17","0.99"
28799,"Juiz de Fora","Brazil","New","PG-13","11.99"
28800,"Juiz de Fora","Brazil","Sports","R","6.99"
28801,"Juiz de Fora","Brazil","Animation","NC-17","5.99"
28802,"Juiz de Fora","Brazil","Sci-Fi","R","6.99"
28803,"Juiz de Fora","Brazil","Comedy","G","8.99"
28804,"Juiz de Fora","Brazil","Comedy","G","2.99"
28805,"Juiz de Fora","Brazil","Animation","PG-13","4.99"
28806,"Juiz de Fora","Brazil","Sports","NC-17","3.99"
28807,"Juiz de Fora","Brazil","Documentary","PG-13","0.99"
28808,"Juiz de Fora","Brazil","Animation","G","4.99"
28809,"Juiz de Fora","Brazil","Sports","PG-13","3.99"
28810,"Juiz de Fora","Brazil","Drama","R","5.99"
28811,"Juiz de Fora","Brazil","Sports","PG","4.99"
28812,"Juiz de Fora","Brazil","Drama","PG-13","0.99"
28813,"Szkesfehrvr","Hungary","Sports","R","2.99"
28814,"Szkesfehrvr","Hungary","Documentary","G","11.99"
28815,"Szkesfehrvr","Hungary","Family","R","1.99"
28816,"Szkesfehrvr","Hungary","Documentary","PG","9.99"
28817,"Szkesfehrvr","Hungary","Children","PG","0.99"
28818,"Szkesfehrvr","Hungary","Children","PG-13","2.99"
28819,"Szkesfehrvr","Hungary","Sports","NC-17","0.99"
28820,"Szkesfehrvr","Hungary","Sci-Fi","G","0.99"
28821,"Szkesfehrvr","Hungary","Classics","R","3.99"
28822,"Szkesfehrvr","Hungary","Sports","PG","4.99"
28823,"Szkesfehrvr","Hungary","Sci-Fi","PG","2.99"
28824,"Szkesfehrvr","Hungary","Sci-Fi","G","0.99"
28825,"Szkesfehrvr","Hungary","Travel","PG","4.99"
28826,"Szkesfehrvr","Hungary","Family","PG","3.99"
28827,"Szkesfehrvr","Hungary","Games","NC-17","6.99"
28828,"Garden Grove","United States","Children","G","2.99"
28829,"Garden Grove","United States","Animation","PG","2.99"
28830,"Garden Grove","United States","Comedy","G","3.99"
28831,"Garden Grove","United States","Drama","PG-13","0.99"
28832,"Garden Grove","United States","Action","R","4.99"
28833,"Garden Grove","United States","Classics","G","0.99"
28834,"Garden Grove","United States","Sci-Fi","R","2.99"
28835,"Garden Grove","United States","Classics","PG-13","2.99"
28836,"Garden Grove","United States","Horror","NC-17","4.99"
28837,"Garden Grove","United States","Foreign","G","2.99"
28838,"Garden Grove","United States","Sci-Fi","PG-13","6.99"
28839,"Garden Grove","United States","Action","PG","6.99"
28840,"Jining","China","Action","PG","0.99"
28841,"Jining","China","Children","PG-13","4.99"
28842,"Jining","China","Sports","PG-13","2.99"
28843,"Jining","China","Children","NC-17","5.99"
28844,"Jining","China","Family","G","3.99"
28845,"Jining","China","Music","R","2.99"
28846,"Jining","China","Classics","R","6.99"
28847,"Jining","China","Sports","PG-13","8.99"
28848,"Jining","China","Games","PG-13","1.99"
28849,"Jining","China","Comedy","PG","2.99"
28850,"Jining","China","Games","G","5.99"
28851,"Jining","China","Documentary","G","7.99"
28852,"Jining","China","Games","G","3.99"
28853,"Jining","China","Documentary","PG-13","4.99"
28854,"Jinzhou","China","Family","G","9.99"
28855,"Jinzhou","China","New","PG-13","4.99"
28856,"Jinzhou","China","Sports","PG","4.99"
28857,"Jinzhou","China","Sci-Fi","R","2.99"
28858,"Jinzhou","China","Music","PG-13","1.99"
28859,"Jinzhou","China","Games","R","1.99"
28860,"Jinzhou","China","Music","NC-17","6.99"
28861,"Jinzhou","China","Animation","PG-13","6.99"
28862,"Jinzhou","China","Travel","PG","4.99"
28863,"Jinzhou","China","Animation","NC-17","0.99"
28864,"Jinzhou","China","Children","PG-13","4.99"
28865,"Jinzhou","China","Music","PG","3.99"
28866,"Jinzhou","China","Documentary","R","2.99"
28867,"Jinzhou","China","Drama","NC-17","2.99"
28868,"Jinzhou","China","Sports","NC-17","4.99"
28869,"Jinzhou","China","Documentary","G","0.99"
28870,"Jinzhou","China","Children","PG","4.99"
28871,"Jinzhou","China","Documentary","PG","2.99"
28872,"Jinzhou","China","New","PG-13","10.99"
28873,"Patras","Greece","Family","NC-17","3.99"
28874,"Patras","Greece","Action","PG-13","2.99"
28875,"Patras","Greece","Classics","G","0.99"
28876,"Patras","Greece","Sports","PG","4.99"
28877,"Patras","Greece","Travel","PG","4.99"
28878,"Patras","Greece","Sports","PG","3.99"
28879,"Sullana","Peru","Horror","PG","0.99"
28880,"Sullana","Peru","Comedy","R","4.99"
28881,"Sullana","Peru","Family","PG-13","2.99"
28882,"Sullana","Peru","Sports","G","2.99"
28883,"Sullana","Peru","Foreign","NC-17","4.99"
28884,"Sullana","Peru","Games","PG-13","4.99"
28885,"Sullana","Peru","Family","R","4.99"
28886,"Sullana","Peru","Sci-Fi","G","0.99"
28887,"Lausanne","Switzerland","Family","PG-13","0.99"
28888,"Lausanne","Switzerland","Sports","PG","6.99"
28889,"Lausanne","Switzerland","Documentary","G","4.99"
28890,"Lausanne","Switzerland","Comedy","PG","4.99"
28891,"Lausanne","Switzerland","Drama","PG-13","5.99"
28892,"Lausanne","Switzerland","Animation","G","4.99"
28893,"Lausanne","Switzerland","Comedy","PG","4.99"
28894,"Lausanne","Switzerland","Family","R","0.99"
28895,"Lausanne","Switzerland","Comedy","PG","3.99"
28896,"Lausanne","Switzerland","Games","G","6.99"
28897,"Lausanne","Switzerland","Classics","R","0.99"
28898,"Lausanne","Switzerland","Games","PG-13","0.99"
28899,"Lausanne","Switzerland","Horror","G","0.99"
28900,"Lausanne","Switzerland","Drama","R","5.99"
28901,"Lausanne","Switzerland","Foreign","G","4.99"
28902,"Lausanne","Switzerland","Foreign","PG-13","4.99"
